ClassNum,ID,SegmentNumber,AvgSpeed,MSDPrev,TSD,AvgCosTheta,AvgDegTheta
3,"INV16",2,0.97150539469159,45.4696862758621,5.31988016855735,-0.636547510617383,142.239291279089
2,"INV16",3,0.670479918577926,21.5960165526316,3.60669759972602,-0.424016714715296,120.607464664561
2,"INV17",1,0.485900597492137,11.2193273448276,2.52930729757067,-0.406120631899568,129.227948438206
1,"INV17",2,0.223288700652594,2.34264168965518,1.13376766035501,-0.247978827248646,88.5262230981686
1,"INV17",3,0.144198855206268,1.273669,0.725609550828229,0.19160962639201,88.4276921160978
1,"INV17",4,0.070400288446411,0.31338875862069,0.328594192443187,0.246913049609161,76.84254898857
1,"INV17",5,0.067983145274839,0.293844586206894,0.298452726780174,0.39344568842491,78.4926852549921
1,"INV17",6,0.0878548239300581,0.400431137931035,0.322877466498832,0.166748308133069,70.7621127486105
1,"INV17",7,0.0380862488135612,0.0908384137931022,0.137471399434063,0.353896911508304,77.2129971785994
1,"INV17",8,0.0372236560928765,0.09792275862069,0.125560719870487,0.493229209697688,52.5836981681762
1,"INV17",9,0.0728765489989692,0.498861758620688,0.574986644329009,0.326910654444096,61.3285168720221
1,"INV17",10,0.0210560535444147,0.028328724137931,0.0704816833109489,0.50377207978409,58.5226238521318
1,"INV17",11,0.128455051374632,0.768983862068968,0.654896066154589,0.0147969642845369,62.2667775448449
1,"INV17",12,0.076577099944868,0.399443586206895,0.417926962036372,0.24082916852844,69.1379464733493
2,"INV17",13,0.292739856372151,3.58064847826086,1.49862201302815,-0.523151820078219,126.245720422124
3,"NINV27",1,1.69864244185937,77.8522879230769,5.26263129892976,-0.523748963716782,128.313611623334
2,"NINV28",1,0.490376319106004,7.54238158620689,1.65729924866386,-0.476586566830887,131.130176320144
2,"NINV28",2,1.06348185700777,34.90218195,3.58978310288889,-0.464812479038537,138.46984795209
1,"NINV29",1,0.722494196236432,22.3917562068965,3.25724510032054,-0.309613032135503,80.9603868135383
2,"NINV29",2,1.06498853707147,32.124184137931,2.82586639334894,-0.539649109688116,123.523508856616
3,"NINV29",3,2.0085408595146,82.1971149655172,3.96380978100313,-0.605878448997156,138.420514563453
2,"NINV29",4,1.03623102641742,33.37258535,3.69309649440363,-0.686183361838932,142.260793864386
3,"NINV30",1,1.14557423737257,45.3324051034483,4.57590174685126,-0.464963026397904,125.329465647114
3,"NINV30",2,1.19226088428622,46.9314156551724,4.16474506486303,-0.171410835858706,97.0351656489685
3,"NINV30",3,1.65065248140177,72.5285275,4.92753971848473,-0.277987892515452,114.081274978655
3,"NINV31",1,1.30443535225077,54.6810754482759,3.34358508686966,-0.159289906138359,103.117152860338
2,"NINV31",2,0.372754939125901,5.89604920689655,1.80896787049979,-0.50973524954448,123.866239802963
1,"NINV31",3,0.395149571697855,5.95832399999999,1.73042892929809,-0.450829991356157,103.449903852822
2,"NINV31",4,0.702396022527345,17.8031317727273,2.86120285578765,-0.668331267475681,139.379426808614
